url,name,user_id,host_name,price,address,star_rating,review_count,person_capacity,host_other_property_review_count,min_nights,profile_path,businessTravelReadyRequiredAmenitiesTags,extra_people,cleaning_fee,accuracy,communication,cleanliness,location,checkin,cost_performance,review_score
"""https://www.airbnb.jp/rooms/12141384?guests=1""","""1.中目黒まで歩いてすぐ!渋谷、恵比寿、代官山も近く、都内&amp;横浜方面へのお出かけに便利なお部屋です。""",63291728,"""Satomi""",7010,"""目黒区, 東京, 日本""",5,18,2,2,1,"""/users/show/63291728""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3000""",9,9,10,10,9,10,96
"""https://www.airbnb.jp/rooms/12261165?guests=1""","""静かな住宅街の中で、近くに大きな見次公園がある。""",50272628,"""Fang""",2990,"""板橋区, 東京都, 日本""",4.5,17,1,44,1,"""/users/show/50272628""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,10,9,9,10,10,93
"""https://www.airbnb.jp/rooms/10864655?guests=1""","""4MINS#WIFI#Ikebukoro 1bed+2sofa""",42431638,"""Helen""",7732,"""Toshima-ku, Tōkyō-to, 日本""",4.5,7,4,36,2,"""/users/show/42431638""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (2名を超えると1名様増毎に加算)""","""￥5001""",9,10,9,10,10,10,91
"""https://www.airbnb.jp/rooms/14147649?guests=1""","""C☆Cozy room, 1 station to Shinjuku - 01""",17178621,"""Keiko""",4020,"""Shibuya-ku, Tōkyō-to, 日本""",4,5,2,1621,2,"""/users/show/17178621""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2000""",9,9,8,8,9,8,80
"""https://www.airbnb.jp/rooms/9285994?guests=1""","""【SHIBUYA 2min by walk】Luxury Apt """,19217076,"""Nobu""",7422,"""Shibuya-ku, 東京, 日本""",5,45,2,56,3,"""/users/show/19217076""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",10,10,10,10,10,10,97
"""https://www.airbnb.jp/rooms/11536682?guests=1""","""SHIBUYA-10min-Penthouse-Nice View-""",60856843,"""Takurou""",6185,"""渋谷区, 東京都, 日本""",4.5,24,2,0,2,"""/users/show/60856843""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1700 / 泊 (1名を超えると1名様増毎に加算)""","""￥550""",9,9,9,10,9,9,92
"""https://www.airbnb.jp/rooms/14707166?guests=1""","""New|Central@Shinjuku|2min Washington Hotel|WiFi|""",85766795,"""Takako""",6495,"""Shinjuku-ku, Tōkyō-to, 日本""",-1,2,3,1,2,"""/users/show/85766795""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1750 / 泊 (2名を超えると1名様増毎に加算)""","""￥6001""",9,9,10,8,8,9,90
"""https://www.airbnb.jp/rooms/9220293?guests=1""","""4min from Otsuka&amp;Ikebukuro Wifi""",36996972,"""Fumiya""",5051,"""Toshima-ku, Tōkyō-to, 日本""",4.5,30,3,0,3,"""/users/show/36996972""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2268 / 泊 (1名を超えると1名様増毎に加算)""","""￥1856""",9,9,9,10,9,9,88
"""https://www.airbnb.jp/rooms/14538166?guests=1""","""开张SALE50%!涉谷8分 购物便利 温馨环境""",89759046,"""Xin""",4020,"""世田谷区, 东京, 日本""",-1,0,2,0,1,"""/users/show/89759046""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3000""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/7735379?guests=1""","""4min Shinjuku,cozy room Nakano A""",23956957,"""Kana""",5361,"""Nakano-ku, Tōkyō, 日本""",5,25,2,45,2,"""/users/show/23956957""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2500""",10,10,10,10,10,10,98
"""https://www.airbnb.jp/rooms/10731758?guests=1""","""こだわりのヴィンテージアパート 成田、羽田空港まで電車で一本!""",55462911,"""Erika""",8041,"""Sumida-ku, Tōkyō-to, 日本""",5,6,2,0,2,"""/users/show/55462911""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,10,10,9,10,9,97
"""https://www.airbnb.jp/rooms/8750035?guests=1""","""出張に最適! 歌舞伎町へ徒歩5分、東新宿駅から徒歩3分""",45894463,"""Kengo""",7525,"""Shinjuku-ku, Tōkyō-to, 日本""",5,17,2,114,2,"""/users/show/45894463""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3003""",10,10,10,10,10,10,98
"""https://www.airbnb.jp/rooms/5087615?guests=1""","""麻布十番 眺望良好 築浅デザイナーズマンション 六本木徒歩圏内 Netflix見放題""",26281809,"""Tokyo""",12061,"""Minato-ku, Tōkyō-to, 日本""",5,75,2,0,1,"""/users/show/26281809""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥1546""",10,10,10,10,10,10,97
"""https://www.airbnb.jp/rooms/14605247?guests=1""","""Stay for short terms. Only September 7-24""",90549376,"""Zakir""",3608,"""Shinjuku-ku, Tōkyō-to, 日本""",-1,0,1,0,1,"""/users/show/90549376""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/6316100?guests=1""","""Paper wall room. Quiet 1 guest only""",29737455,"""Yas""",2371,"""Shinagawa-ku, 東京, 日本""",4.5,39,1,78,4,"""/users/show/29737455""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3093""",9,10,9,9,10,9,93
"""https://www.airbnb.jp/rooms/8661683?guests=1""","""5min walking to Roppongi""",45509318,"""Miyu""",4124,"""Minato-ku, Tōkyō-to, 日本""",4,27,1,1,1,"""/users/show/45509318""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2577""",8,9,9,9,8,8,84
"""https://www.airbnb.jp/rooms/8293952?guests=1""","""Comfy House in Shibuya/Daikanyama D""",42573793,"""Maya""",4433,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,47,1,219,2,"""/users/show/42573793""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥1500""",9,8,9,10,8,9,89
"""https://www.airbnb.jp/rooms/14810073?guests=1""","""Cozy, Comfortable Apt. near Subway! #7""",92378576,"""Sora""",8041,"""Meguro-ku, Tōkyō-to, 日本""",-1,0,3,0,1,"""/users/show/92378576""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1500 / 泊 (2名を超えると1名様増毎に加算)""","""￥7345""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/6401234?guests=1""","""6min Walk Shibuya Sta♪Main Street 150 Meter♪""",31343838,"""Taka""",5464,"""Shibuya-ku, 東京, 日本""",5,78,2,33,3,"""/users/show/31343838""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3000""",10,10,10,10,10,10,97
"""https://www.airbnb.jp/rooms/8473733?guests=1""","""3mins walk SHINJUKU Luxury Studio""",44621286,"""Shu""",11958,"""Shibuya-ku, 東京, 日本""",5,45,2,0,2,"""/users/show/44621286""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥5501""",10,10,10,10,10,10,99
"""https://www.airbnb.jp/rooms/9783132?guests=1""","""Just 3 minutes from SHIBUYA! Cozy!!""",50430506,"""Yu""",5773,"""渋谷, 東京, 日本""",4.5,24,4,0,1,"""/users/show/50430506""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥3000 / 泊 (2名を超えると1名様増毎に加算)""","""￥4001""",9,9,9,9,10,9,94
"""https://www.airbnb.jp/rooms/11760930?guests=1""","""lux stay with VINYL RECORDS. 5min JR/Sub Sta.""",28893341,"""Masu""",9381,"""Meguro-ku, Tōkyō-to, 日本""",5,22,3,0,3,"""/users/show/28893341""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2577""",10,10,10,10,10,10,95
"""https://www.airbnb.jp/rooms/9333589?guests=1""","""5 min to Shinjuku(KRT203)""",25121891,"""Yoko""",3814,"""Shinjuku-ku, Tōkyō-to, 日本""",3.5,29,2,577,1,"""/users/show/25121891""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥6001""",8,7,7,8,8,7,69
"""https://www.airbnb.jp/rooms/10980252?guests=1""","""MAX8PPL! Luxuarry Con.2min Shinjuku""",44221028,"""Sota&amp;Marie""",9793,"""Shinjuku-ku, Tōkyō-to, 日本""",5,31,8,113,1,"""/users/show/44221028""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2500 / 泊 (3名を超えると1名様増毎に加算)""","""￥8001""",10,10,10,10,9,10,97
"""https://www.airbnb.jp/rooms/13382770?guests=1""","""OPENING SALE★渋谷駅から歩いて5分★渋谷の中心部★アクセス抜群★無料Wi-Fi★""",75309064,"""Ken""",4433,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,10,2,0,1,"""/users/show/75309064""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥5001""",10,10,9,10,9,9,92
"""https://www.airbnb.jp/rooms/13023750?guests=1""","""Free WIFI新宿2分!!ナチュラルで快適な/ Samurai I7""",39314421,"""Samurai Japan""",8763,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,17,2,600,1,"""/users/show/39314421""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥4124""",9,9,9,9,9,9,86
"""https://www.airbnb.jp/rooms/11447489?guests=1""","""13LuxuryDouble Shinjuku 3min pktwf""",48745803,"""Ken &amp; Saori""",5876,"""Shibuya-ku, Tōkyō-to, 日本""",4,40,2,304,1,"""/users/show/48745803""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥2480""",8,9,8,9,9,8,81
"""https://www.airbnb.jp/rooms/10416275?guests=1""","""池袋東口lovely house/WIFI/Double bed""",39074707,"""Ki""",5979,"""Toshima-ku, Tōkyō-to, 日本""",-1,0,4,21,1,"""/users/show/39074707""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2500""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/11745356?guests=1""","""Great access to Shibuya &amp; Shimokita""",29351039,"""Naoko""",8041,"""Setagaya-ku, Tōkyō-to, 日本""",5,25,3,0,1,"""/users/show/29351039""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (2名を超えると1名様増毎に加算)""","""￥3000""",10,10,10,9,10,9,95
"""https://www.airbnb.jp/rooms/8365740?guests=1""","""Tokyo guesthouse 310-B""",43091863,"""Sato""",2783,"""Koto, 東京, 日本""",4.5,10,1,1042,3,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",10,10,9,9,9,10,90
"""https://www.airbnb.jp/rooms/10006084?guests=1""","""No.413 銀座、築地まで歩いてすぐ!「最低限の設備で大丈夫!」な人""",50877990,"""T""",2577,"""Chūō-ku, Tōkyō-to, 日本""",4.5,23,1,1090,1,"""/users/show/50877990""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,8,9,9,9,85
"""https://www.airbnb.jp/rooms/14343723?guests=1""","""SECRET BASE 秘密基地 202 @OGIKUBO 荻窪""",53352310,"""一真""",7422,"""Suginami-ku, Tōkyō-to, 日本""",5,4,4,35,2,"""/users/show/53352310""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3000""",10,10,10,10,10,10,95
"""https://www.airbnb.jp/rooms/6751260?guests=1""","""Only 2 Stops Away From Shibuya Sta.""",22797136,"""Haru""",1959,"""Meguro-ku, Tōkyō-to, 日本""",4.5,107,2,0,1,"""/users/show/22797136""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1700 / 泊 (1名を超えると1名様増毎に加算)""","""￥700""",10,10,9,10,10,10,94
"""https://www.airbnb.jp/rooms/13946318?guests=1""","""【高級青山エリア】駅から徒歩1分のBRANDNEW &amp; CLEAN &amp; COZYなコンドミニアム""",58129363,"""Yu""",12371,"""Minato-ku, Tōkyō-to, 日本""",5,7,5,0,2,"""/users/show/58129363""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥3608 / 泊 (2名を超えると1名様増毎に加算)""","""￥7216""",9,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/8000849?guests=1""","""Chic 1BD in Omotesando/Shibuya""",19895141,"""Alice""",16494,"""Minato-ku, Tōkyō-to, 日本""",5,28,3,0,3,"""/users/show/19895141""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥5001 / 泊 (2名を超えると1名様増毎に加算)""","""￥5001""",10,10,10,10,10,10,98
"""https://www.airbnb.jp/rooms/9471003?guests=1""","""東中野 1K シンプルルーム101""",12117354,"""OKA And MIN""",5670,"""Shinjuku-ku, Tōkyō-to, 日本""",4,22,2,117,4,"""/users/show/12117354""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2000""",9,8,8,9,9,8,78
"""https://www.airbnb.jp/rooms/969756?guests=1""","""Central Shinjuku Park Apartment 1-8""",3942708,"""Ichhy""",8866,"""新宿, 東京, 日本""",4.5,92,2,704,6,"""/users/show/3942708""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥4001""",9,10,9,9,10,9,91
"""https://www.airbnb.jp/rooms/9284335?guests=1""","""Designers studio in Shimokitazawa""",15548997,"""Tomoki""",7938,"""世田谷区, 東京, 日本""",5,33,2,437,2,"""/users/show/15548997""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥5001""",10,10,10,9,10,9,95
"""https://www.airbnb.jp/rooms/13418443?guests=1""","""Huge and Fancy House around Asakusa TW31""",75148713,"""Takaki""",19999,"""Sumida-ku, Tōkyō-to, 日本""",4.5,11,10,11,2,"""/users/show/75148713""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1000 / 泊 (5名を超えると1名様増毎に加算)""","""￥10502""",9,10,9,8,9,9,85
"""https://www.airbnb.jp/rooms/11445738?guests=1""","""Modern designed room in Shinjuku!""",37087088,"""Masaki""",6495,"""Shibuya-ku, 東京, 日本""",5,25,2,370,2,"""/users/show/37087088""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥4001""",10,10,10,9,9,9,96
"""https://www.airbnb.jp/rooms/8241119?guests=1""","""Cozy&amp;Clean, nearest Sta &amp; GyoenPark""",43460375,"""Ryu""",5051,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,85,2,0,1,"""/users/show/43460375""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1200 / 泊 (1名を超えると1名様増毎に加算)""","""￥3301""",9,10,9,10,10,9,94
"""https://www.airbnb.jp/rooms/837605?guests=1""","""Central Shinjuku Park 1-7th floor Apartment""",3942708,"""Ichhy""",8453,"""新宿, 東京, 日本""",4.5,100,2,696,6,"""/users/show/3942708""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥4001""",9,10,9,9,10,9,91
"""https://www.airbnb.jp/rooms/9990462?guests=1""","""0503 UENO ST 10minutes""",44957014,"""Tsutomu""",4020,"""Taitō-ku, Tōkyō-to, 日本""",4.5,5,2,268,3,"""/users/show/44957014""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3000""",10,10,10,9,10,9,92
"""https://www.airbnb.jp/rooms/12955409?guests=1""","""Near Midtown/3min to Roppongi sta""",36581872,"""Tomoki'S Team""",7938,"""Minato-ku, Tōkyō-to, 日本""",4.5,12,2,138,2,"""/users/show/36581872""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",10,10,9,10,10,9,87
"""https://www.airbnb.jp/rooms/9869190?guests=1""","""新宿:静かなエリアでおしゃれな部屋でゆったり""",42947778,"""Hanamaru""",5773,"""新宿, 東京, 日本""",5,21,2,0,2,"""/users/show/42947778""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥4001""",10,10,10,9,10,10,97
"""https://www.airbnb.jp/rooms/14093894?guests=1""","""Studio Apt. 7 min to Shinjuku Sta. w/ Pocket WiFi""",83830628,"""Mat""",7010,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,5,5,0,1,"""/users/show/83830628""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1500 / 泊 (3名を超えると1名様増毎に加算)""","""￥8857""",9,9,8,8,9,9,88
"""https://www.airbnb.jp/rooms/9654377?guests=1""","""新宿・渋谷アクセス抜群・代々木公園近くの静かな空間・wifi無料""",49908428,"""Misako""",5361,"""渋谷, 東京, 日本""",5,10,2,0,5,"""/users/show/49908428""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥3000 / 泊 (1名を超えると1名様増毎に加算)""","""￥3000""",10,10,9,10,10,10,100
"""https://www.airbnb.jp/rooms/11992964?guests=1""","""プライベートルーム 新宿 WITH WIFI""",61902121,"""Seika""",6495,"""渋谷, 東京, 日本""",4.5,33,4,0,1,"""/users/show/61902121""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2500 / 泊 (2名を超えると1名様増毎に加算)""","""￥2500""",10,10,10,9,9,9,91
"""https://www.airbnb.jp/rooms/8154825?guests=1""","""i : 7mins from Shinjuku,12minsShibuya""",42884221,"""Hiroki""",6082,"""Suginami-ku, Tōkyō-to, 日本""",4.5,32,4,61,3,"""/users/show/42884221""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1237 / 泊 (1名を超えると1名様増毎に加算)""","""￥5154""",10,9,10,9,9,9,90
"""https://www.airbnb.jp/rooms/13497137?guests=1""","""Ikebukuro 9 mins walk ! Shinjyuku 8mins! 502 27""",58436447,"""Sara""",5670,"""Toshima-ku, Tōkyō-to, 日本""",4,3,2,45,2,"""/users/show/58436447""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥825 / 泊 (1名を超えると1名様増毎に加算)""","""￥5154""",8,8,9,9,8,8,80
"""https://www.airbnb.jp/rooms/9976537?guests=1""","""新宿から徒歩2分、Newリフォーム、観光買物の楽園。#3""",51033747,"""静""",8969,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,48,2,87,1,"""/users/show/51033747""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥5001""",10,10,10,10,10,9,93
"""https://www.airbnb.jp/rooms/13904693?guests=1""","""Summer sale!広々ルーフバルコニー!★新大久保駅9分/西早稲田6分★無料Wi-Fi""",80392332,"""Kei""",5464,"""Shinjuku-ku, Tōkyō-to, 日本""",5,7,2,0,1,"""/users/show/80392332""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",9,10,10,10,10,9,97
"""https://www.airbnb.jp/rooms/8164224?guests=1""","""Tokyo guesthouse 202-A""",43091863,"""Sato""",2990,"""Koto-ku, 東京, 日本""",4.5,103,1,949,1,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,9,9,9,9,86
"""https://www.airbnb.jp/rooms/13059187?guests=1""","""明るい光がよく入る、代々木公園の森近く、空気がおいしい静かなフラット。""",58550536,"""Miyako""",6907,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,25,2,3,2,"""/users/show/58550536""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2350""",9,10,9,10,10,9,94
"""https://www.airbnb.jp/rooms/9944682?guests=1""","""西新宿駅1分高層ビルエリアで立地抜群、贅沢な高級マンション""",10361731,"""Katie""",13195,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,9,3,0,1,"""/users/show/10361731""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2062 / 泊 (2名を超えると1名様増毎に加算)""","""￥2062""",10,9,8,9,9,9,91
"""https://www.airbnb.jp/rooms/14672888?guests=1""","""10min to Tokyo Sky Tree w/free wifi""",43384969,"""Martha""",6495,"""墨田区, 東京都, 日本""",-1,0,3,191,2,"""/users/show/43384969""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/4010055?guests=1""","""SHINJUKU 1 MIN! LUXURY&amp; POCKET WIFI""",14906609,"""Jay""",9484,"""Shinjuku-ku, Tōkyō-to, 日本""",5,117,3,893,2,"""/users/show/14906609""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥1546""",10,10,10,10,10,9,95
